,PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,outdoor_fa,outdoor_le,night_life,water,mig_rate,ave_rent,social_hou,public_hou,five_y_pls,rent_to_pr,dyn_r_to_p,sales,dyn_sales,unemployme,welfare,child_pov,dyn_unempl,dyn_welfar,dyn_child,B_1940,B_1941_199,B_1991_201,vegpm20,other_sch,vocat_sch,primary_sc,Gymnasium,secon_sch,priv_schoo,sp_nee_sch,kita,stations,HK_EU15,HK_EU28,HK_Polen,HK_EheJug,HK_EheSU,HK_Turk,HK_Arab,HK_Sonst,HK_NZOrd,Cluster,Clusters,PLR_NAME,BZR_NAME,Bezirk
465,3400723,127,45,2,2,42,23,2,99,15,12,1,17.64,10.51,1.64,20.26,66.1,1.64,45.55,0.45,29.48,3.72,6.24,11.58,0.79,-1.33,0.94,64.61,28.59,6.8,2.93,0,0,4,2,2,6,2,41,14,22.08,42.9,10.19,3.33,12.27,3.61,7.66,27.59,2.63,0,"high social index, low migration rate",Garbátyplatz,Pankow Zentrum,Pankow
466,8100418,115,99,10,5,66,19,1,300,2,50,2,47.74,11.52,6.73,9.55,62.9,1.4,98.74,0.48,41.44,7.69,15.61,37.95,1.82,-1.92,-4.17,88.15,11.85,0.0,2.41,0,0,4,1,0,3,2,35,2,22.22,38.2,7.14,7.34,3.13,14.99,11.7,17.84,6.8,3,"somewhat low social index, average migration rate",Hertzbergplatz,Rixdorf,Neukölln
467,10300732,98,11,0,1,6,14,0,387,10,2,2,23.76,9.55,2.81,14.71,67.8,0.04,1.87,0.04,2.52,5.73,11.19,21.1,1.89,-0.2,2.55,28.83,27.78,43.39,4.09,0,0,2,0,0,1,0,12,4,3.33,22.44,9.12,6.15,38.48,2.75,10.63,18.25,1.3,2,"average social index, average migration rate",Buckower Ring,Biesdorf,Marzahn-Hellersdorf
468,1300731,103,52,20,11,36,17,3,127,9,41,3,63.74,10.24,23.09,19.74,63.97,0.64,43.88,0.33,25.28,10.64,26.28,61.98,2.79,-3.74,-1.45,70.87,25.77,3.36,2.56,0,2,4,0,0,1,0,31,6,10.34,29.21,6.08,6.97,3.97,24.21,15.46,14.15,6.02,1,"very low social index, very high migration rate",Koloniestraße,Osloer Straße,Mitte
469,6100103,129,126,4,0,176,29,4,122,2,25,2,32.72,10.8,2.0,1.39,67.92,0.99,55.23,0.98,60.47,2.6,4.71,6.76,0.74,-0.51,-1.41,84.92,14.05,1.03,2.87,0,0,4,4,1,1,0,29,4,18.2,35.2,9.72,5.87,8.67,8.96,6.74,29.18,5.39,0,"high social index, low migration rate",Markelstraße,Schloßstraße,Steglitz-Zehlendorf
470,2400522,74,110,10,11,48,31,2,188,23,43,4,29.56,14.63,1.12,37.46,59.69,0.69,121.12,0.82,56.44,3.3,6.55,13.21,0.65,-0.38,-0.78,41.65,41.22,17.13,3.4,0,1,4,1,3,3,2,44,15,28.06,43.36,7.65,2.5,8.29,2.53,5.82,34.19,3.32,2,"average social index, average migration rate",Richard-Sorge-Viertel,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg
471,11300722,90,49,3,2,42,28,3,416,15,23,2,27.28,8.72,0.59,32.83,62.08,0.45,10.79,0.06,7.07,3.53,7.6,14.21,0.61,-1.25,-3.52,67.8,28.38,3.82,2.78,0,0,4,1,2,7,2,34,17,11.58,33.04,11.61,4.81,12.42,2.61,13.75,31.38,1.99,2,"average social index, average migration rate",Rathaus Lichtenberg,Alt-Lichtenberg,Lichtenberg
472,1200624,151,47,4,1,11,15,0,335,8,6,3,67.26,14.54,6.67,4.5,59.12,1.19,87.08,0.84,52.32,3.53,9.35,21.7,-1.54,-7.37,-11.63,64.85,18.48,16.67,1.03,0,0,3,0,1,1,0,22,8,15.3,24.03,3.7,2.2,9.53,21.04,10.76,22.76,9.68,2,"average social index, average migration rate",Heidestraße,Moabit Ost,Mitte
473,10300731,135,14,0,2,20,21,0,240,11,5,2,18.4,9.55,2.81,14.72,67.8,0.04,1.89,0.04,2.52,0.45,1.26,2.12,-0.07,0.05,-0.03,39.05,19.04,41.92,2.83,0,0,3,2,0,1,1,21,6,10.48,28.01,7.46,1.35,19.85,4.22,8.03,36.43,2.11,0,"high social index, low migration rate",Oberfeldstraße,Biesdorf,Marzahn-Hellersdorf
474,2100106,153,209,16,15,48,29,1,223,20,72,1,65.33,13.35,26.05,28.63,68.5,0.5,61.24,0.14,18.25,12.27,29.35,61.72,3.2,-2.01,1.67,47.91,49.62,2.47,3.34,0,1,6,2,1,0,1,50,4,9.03,14.56,1.73,1.73,1.0,44.75,15.34,10.06,12.55,1,"very low social index, very high migration rate",Wassertorplatz,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg
475,4200205,74,9,0,0,8,13,0,91,1,4,0,32.27,10.64,2.37,3.58,66.23,0.27,36.17,0.74,66.36,1.77,3.0,7.66,0.33,-0.29,0.02,20.76,60.74,18.49,6.4,0,0,1,1,0,4,0,11,5,20.22,38.7,6.49,2.62,6.87,6.87,4.74,36.58,3.62,0,"high social index, low migration rate",Flatowallee,Heerstraße,Charlottenburg-Wilmersdorf
476,9100409,188,25,0,3,20,32,0,240,5,10,0,16.43,10.63,1.0,19.87,63.47,0.87,35.97,0.54,37.26,1.46,4.56,10.46,-0.04,-0.11,3.36,8.52,6.8,84.68,1.2,0,0,2,1,0,2,0,26,17,9.62,35.83,15.29,9.79,11.38,11.06,8.64,19.03,4.27,0,"high social index, low migration rate",Landschaftspark Adlershof,Johannisthal,Treptow-Köpenick
477,6200317,142,14,2,0,17,26,0,32,13,4,0,20.51,9.29,6.23,9.64,68.98,1.12,20.75,0.43,31.96,2.26,4.86,11.22,0.52,-0.77,-1.69,46.91,45.98,7.11,2.85,0,0,3,0,0,2,1,16,0,12.14,34.92,16.35,6.75,8.02,13.65,4.37,26.82,5.48,0,"high social index, low migration rate",Lankwitz Süd,Lankwitz,Steglitz-Zehlendorf
478,4501146,121,64,4,1,54,29,5,120,7,12,3,45.77,12.9,3.15,3.94,65.66,2.76,101.8,1.02,70.38,5.3,10.9,28.48,1.71,-2.02,-4.43,63.42,33.83,2.76,3.38,0,0,1,3,1,1,2,38,5,16.31,36.32,7.07,9.05,7.35,9.1,13.13,19.11,5.93,2,"average social index, average migration rate",Barstraße,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf
479,8100206,130,214,24,15,126,29,1,382,3,107,0,58.68,11.52,6.73,9.55,62.9,1.4,98.74,0.48,41.44,8.25,17.99,43.15,1.92,-1.88,-3.7,84.79,13.43,1.78,2.0,0,0,6,2,1,3,0,64,5,19.67,34.02,5.0,6.99,2.04,20.29,12.61,17.17,6.88,3,"somewhat low social index, average migration rate",Flughafenstraße,Neuköllner Mitte/Zentrum,Neukölln
480,3400828,64,26,6,0,12,16,0,47,7,7,0,19.69,10.51,1.66,20.23,66.11,1.64,45.48,0.45,29.4,2.81,4.96,8.79,-0.24,-1.23,-3.09,36.88,46.49,16.63,2.22,0,0,3,0,2,3,0,32,9,21.28,41.68,10.8,3.11,12.84,2.47,9.38,29.12,1.41,0,"high social index, low migration rate",Spiekermann Straße,Pankow Süd,Pankow
481,5100316,206,57,7,2,32,15,0,113,6,23,1,40.46,7.99,5.98,12.63,63.58,0.7,14.01,0.4,33.38,7.35,17.78,44.02,1.02,-1.5,0.4,49.99,44.47,5.53,2.61,0,0,5,3,1,1,1,24,4,6.42,32.64,13.76,8.58,10.81,13.88,11.3,15.95,6.84,3,"somewhat low social index, average migration rate",Carl-Schurz-Straße,Spandau Mitte,Spandau
482,11401033,58,8,0,2,5,11,0,184,9,1,2,37.09,9.48,2.04,31.13,61.26,0.82,38.4,0.21,20.64,6.14,13.78,30.39,0.54,-1.31,-4.12,15.78,49.53,34.69,6.98,0,0,2,0,1,0,0,8,3,4.7,19.53,4.9,9.47,28.45,3.27,10.6,26.24,2.43,3,"somewhat low social index, average migration rate",Gensinger Straße,Friedrichsfelde Nord,Lichtenberg
483,11401135,58,6,0,4,21,14,0,463,45,4,2,28.78,9.49,2.04,31.09,61.22,0.82,38.52,0.21,20.73,7.05,13.51,40.36,1.75,0.77,3.43,2.34,87.01,10.65,4.22,0,0,4,1,1,0,0,12,2,4.37,21.63,6.99,6.57,24.05,2.94,14.1,27.96,2.76,3,"somewhat low social index, average migration rate",Dolgenseestraße,Friedrichsfelde Süd,Lichtenberg
484,4501041,131,382,11,6,72,48,1,189,2,62,15,46.65,13.07,4.71,6.8,64.77,1.89,98.67,1.05,72.07,2.59,5.52,11.8,0.56,0.0,1.73,78.0,16.51,5.49,2.31,0,0,3,1,1,2,0,18,4,25.79,38.78,5.49,4.14,10.86,6.16,7.05,29.41,3.58,2,"average social index, average migration rate",George-Grosz-Platz,Lietzenburger Straße,Charlottenburg-Wilmersdorf
485,4300415,153,121,7,1,34,29,1,138,0,18,3,38.95,13.06,4.7,6.79,64.78,1.88,98.41,1.05,72.05,3.41,7.26,13.77,0.29,-0.69,0.52,60.27,36.53,3.2,3.41,0,1,3,0,1,0,0,37,4,20.74,37.36,9.71,3.38,13.82,6.53,7.61,28.74,2.56,2,"average social index, average migration rate",Lietzensee,Schloss Charlottenburg,Charlottenburg-Wilmersdorf
486,7601238,155,12,0,0,10,24,0,20,5,5,1,39.96,8.1,12.7,26.67,71.05,0.2,4.48,0.17,11.13,5.36,12.41,37.3,1.45,-1.78,-2.9,12.17,72.19,15.64,1.56,0,0,1,0,0,0,0,9,3,5.76,22.57,9.32,12.14,7.22,13.7,18.8,15.43,10.14,3,"somewhat low social index, average migration rate",Marienfelde Nordost,Marienfelde Nord,Tempelhof-Schöneberg
487,2400521,79,47,6,6,27,25,1,230,27,12,7,35.03,14.63,1.12,37.49,59.7,0.69,121.03,0.82,56.38,4.37,8.73,21.74,1.51,-1.01,-2.26,32.7,48.13,19.17,4.85,0,1,3,2,3,4,2,28,12,17.68,32.73,6.36,4.55,11.21,3.1,8.03,36.96,3.42,2,"average social index, average migration rate",Friedenstraße,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg
488,7300517,137,115,5,3,197,31,2,164,2,24,4,28.68,11.3,1.25,1.97,69.99,2.53,67.15,0.89,69.48,2.05,4.9,6.91,0.55,-0.68,-1.66,79.17,18.05,2.78,2.6,0,1,4,4,2,1,0,59,7,21.02,38.62,8.38,4.63,6.66,7.38,8.46,29.47,4.78,0,"high social index, low migration rate",Perelsplatz,Friedenau West,Tempelhof-Schöneberg
489,6200311,99,10,0,1,10,14,0,30,8,5,1,24.27,9.29,6.22,9.61,68.98,1.13,20.79,0.43,32.0,3.06,7.62,14.21,0.41,-0.79,-2.48,24.6,62.79,12.61,3.2,0,0,2,0,1,0,1,14,1,16.26,42.4,18.83,7.3,9.05,10.29,5.31,18.42,7.22,0,"high social index, low migration rate",Alt-Lankwitz,Lankwitz,Steglitz-Zehlendorf
490,12100103,109,23,2,3,25,14,0,146,15,19,0,44.74,8.97,5.88,3.04,63.87,0.74,22.53,0.52,40.43,7.43,18.54,44.2,0.9,-2.18,-4.0,43.15,49.78,7.07,3.56,0,0,2,2,2,0,0,14,2,7.16,29.05,12.53,8.65,5.69,20.75,11.62,16.02,8.22,3,"somewhat low social index, average migration rate",Breitkopfbecken,Ost 1 - Reginhardstraße,Reinickendorf
491,10100313,115,19,1,3,6,20,0,203,16,5,1,24.88,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,3.86,8.89,21.73,0.51,-0.86,-4.63,15.68,22.13,62.19,1.8,0,0,3,1,0,0,1,18,11,2.8,19.94,5.82,2.52,40.77,1.95,8.18,24.27,2.36,2,"average social index, average migration rate",Alt-Marzahn,Marzahn Süd,Marzahn-Hellersdorf
492,7200411,61,135,4,5,50,21,3,105,1,35,4,44.56,13.95,4.16,7.96,65.19,2.24,84.11,0.88,56.55,4.32,11.77,15.81,0.96,-1.11,-1.5,91.56,5.37,3.07,2.14,0,0,3,1,2,4,0,35,2,19.35,30.85,5.29,4.04,4.19,21.41,11.04,21.27,7.2,2,"average social index, average migration rate",Julius-Leber-Brücke,Schöneberg Südost,Tempelhof-Schöneberg
493,4501149,125,147,6,5,69,32,5,96,1,17,3,40.57,12.9,3.14,3.93,65.66,2.76,101.87,1.02,70.4,3.51,6.83,15.83,0.8,-0.18,2.26,61.26,38.11,0.63,2.63,0,1,3,2,2,2,2,45,5,22.94,38.09,7.96,4.25,10.36,5.17,9.94,28.65,3.54,2,"average social index, average migration rate",Nikolsburger Platz,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf
494,3701555,53,319,16,10,49,24,6,119,3,77,8,36.08,11.26,0.39,12.77,61.17,2.93,88.37,0.88,59.91,2.91,4.26,5.19,0.61,0.15,1.21,89.88,5.36,4.76,2.22,0,0,6,0,0,6,0,48,13,36.66,47.34,3.85,1.08,9.51,1.91,4.55,34.34,1.27,2,"average social index, average migration rate",Sredzkistraße,Prenzlauer Berg Südwest,Pankow
495,9502043,144,16,1,1,18,26,0,71,3,5,0,9.74,10.57,0.95,15.19,67.2,0.3,24.11,0.22,22.59,2.86,3.87,9.06,0.5,-0.77,-1.59,41.08,31.21,27.7,8.53,0,0,2,0,1,1,0,12,18,15.53,48.15,13.64,2.88,16.6,1.73,6.58,22.35,1.73,0,"high social index, low migration rate",Dammheide,Köpenick Nord,Treptow-Köpenick
496,5200422,61,3,0,0,2,6,0,0,0,2,0,20.1,8.82,10.45,19.87,67.09,0.32,15.61,0.32,29.07,2.98,8.23,22.77,1.37,1.0,6.66,17.72,21.46,60.82,2.6,0,0,1,0,1,0,0,7,1,8.08,28.79,17.16,10.6,12.12,17.16,12.63,9.11,9.59,0,"high social index, low migration rate",Werkstraße,Brunsbütteler Damm,Spandau
497,4501040,107,302,7,3,65,39,3,148,3,48,11,44.21,13.07,4.71,6.8,64.77,1.89,98.67,1.05,72.07,2.7,5.64,7.07,0.88,-0.72,0.09,81.04,14.21,4.75,2.57,0,0,2,1,1,1,0,22,4,24.53,39.67,7.82,4.01,8.98,4.91,8.11,30.13,4.18,2,"average social index, average migration rate",Hindemithplatz,Lietzenburger Straße,Charlottenburg-Wilmersdorf
498,9502042,81,11,1,1,17,16,0,27,3,6,0,9.74,10.57,0.95,15.2,67.2,0.3,24.13,0.22,22.61,2.77,3.53,6.0,0.46,-1.71,-3.05,65.78,19.05,15.18,10.9,0,0,2,0,1,0,0,13,17,15.53,48.15,13.64,2.88,16.6,1.73,6.58,22.35,1.73,0,"high social index, low migration rate",Mittelheide,Köpenick Nord,Treptow-Köpenick
499,11100204,75,6,0,4,11,15,1,118,1,1,0,33.7,8.04,0.55,52.92,71.1,0.12,1.33,0.17,14.05,6.44,16.08,35.73,0.94,-2.43,-5.09,0.0,99.96,0.04,2.74,0,0,4,0,2,0,1,14,8,1.98,16.68,6.21,5.0,33.66,2.59,17.76,22.46,1.85,3,"somewhat low social index, average migration rate",Falkenberg West,Neu-Hohenschönhausen Nord,Lichtenberg
500,3400827,73,55,7,2,32,22,4,118,9,21,2,19.69,10.51,1.64,20.26,66.1,1.64,45.55,0.45,29.48,3.61,5.86,10.59,0.82,-0.56,1.01,70.79,18.91,10.3,2.95,0,0,4,0,2,4,0,43,11,21.28,41.68,10.8,3.11,12.84,2.47,9.37,29.12,1.41,0,"high social index, low migration rate",Trelleborger Viertel,Pankow Süd,Pankow
501,2100102,182,136,7,6,32,28,0,267,21,19,10,67.86,13.36,25.98,28.54,68.48,0.51,61.51,0.14,18.36,11.05,27.34,53.44,2.52,-2.11,-2.61,13.22,64.11,22.67,2.01,0,2,4,0,1,7,1,29,8,8.96,16.53,3.11,2.79,6.25,30.83,19.46,12.59,11.54,1,"very low social index, very high migration rate",Mehringplatz,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg
502,8100105,77,50,1,3,27,15,0,218,4,29,2,61.22,11.52,6.73,9.55,62.9,1.4,98.67,0.49,41.43,11.73,24.45,62.41,2.81,-5.74,-0.98,52.44,21.38,26.18,4.13,0,0,3,0,0,1,1,44,2,13.3,26.62,5.29,6.72,2.46,21.91,20.71,13.9,7.68,1,"very low social index, very high migration rate",Silbersteinstraße,Schillerpromenade,Neukölln
503,7601341,104,15,2,0,8,17,0,34,4,4,1,39.82,8.1,12.71,26.7,71.06,0.2,4.42,0.17,11.07,4.35,9.68,17.55,0.59,0.62,4.83,57.57,32.52,9.91,2.28,0,0,1,0,2,1,0,16,2,3.98,33.04,21.74,4.78,26.06,11.71,8.83,10.35,5.24,2,"average social index, average migration rate",Diedersdorfer Weg,Marienfelde Süd,Tempelhof-Schöneberg
504,8200623,103,15,1,1,15,19,0,192,4,11,0,56.51,8.67,10.47,15.16,70.38,0.75,28.97,0.35,17.98,7.33,17.18,35.82,2.18,-0.55,2.32,58.8,27.57,13.63,2.81,0,1,3,0,2,0,0,18,2,6.68,25.75,8.31,7.53,2.62,22.02,23.75,9.34,8.99,3,"somewhat low social index, average migration rate",Park am Buschkrug,Britz Nord,Neukölln
505,6200422,138,31,2,1,33,28,0,37,1,8,0,21.82,9.29,6.22,9.61,68.98,1.13,20.78,0.43,31.99,2.36,3.98,10.57,0.74,-0.25,1.05,44.14,45.13,10.73,3.23,0,0,3,0,0,0,0,19,2,17.92,38.6,12.64,3.71,6.94,6.53,11.47,29.73,3.02,0,"high social index, low migration rate",Oberhofer Platz,Ostpreußendamm,Steglitz-Zehlendorf
506,11400927,83,68,3,3,17,9,0,264,14,30,2,24.73,9.49,2.04,31.1,61.22,0.82,38.51,0.21,20.72,3.2,6.31,10.19,0.4,-1.03,-0.43,82.02,4.24,13.73,1.37,0,2,1,1,0,1,0,20,8,29.95,45.98,9.06,3.72,8.59,3.05,4.01,33.39,1.24,0,"high social index, low migration rate",Victoriastadt,Neu-Lichtenberg,Lichtenberg
507,2500729,64,85,6,5,42,24,4,326,15,38,2,34.16,13.95,0.74,8.44,52.44,3.05,151.94,1.11,84.12,4.05,7.54,12.3,1.02,-0.66,-1.05,66.67,13.61,19.71,2.21,0,0,3,1,2,2,2,35,13,33.57,46.67,5.31,2.7,8.8,2.79,5.53,31.63,1.88,2,"average social index, average migration rate",Pettenkofer Straße,Frankfurter Allee Nord,Friedrichshain-Kreuzberg
508,1200625,93,78,2,3,31,25,2,180,3,23,2,59.76,14.53,6.69,4.41,59.13,1.19,87.17,0.84,52.36,9.48,22.19,47.31,2.73,-3.11,-2.74,45.42,52.48,2.1,2.86,0,1,2,0,1,1,0,28,2,9.88,25.37,6.25,5.97,5.53,23.91,17.47,13.18,8.57,1,"very low social index, very high migration rate",Lübecker Straße,Moabit Ost,Mitte
509,9200511,87,36,8,2,45,24,0,201,10,16,0,24.3,10.22,2.91,25.39,55.36,0.7,40.57,0.52,43.32,6.42,14.13,32.16,1.35,-0.71,0.56,72.58,21.06,6.36,2.26,0,1,3,1,1,3,1,23,10,10.22,35.56,9.51,5.92,11.7,4.14,14.06,25.34,3.29,3,"somewhat low social index, average migration rate",Griechischer Park,Oberschöneweide,Treptow-Köpenick
510,10400940,120,8,2,1,8,20,0,58,3,0,0,8.02,9.71,0.55,0.75,76.56,0.11,4.19,0.05,2.41,0.55,1.78,4.74,-0.02,0.23,1.18,25.71,19.89,54.41,5.3,0,0,2,0,1,2,0,13,12,13.46,40.39,12.28,2.29,32.18,2.29,4.49,16.34,2.03,0,"high social index, low migration rate",Elsensee,Mahlsdorf,Marzahn-Hellersdorf
511,12500824,125,32,2,0,19,19,0,105,5,6,3,16.25,7.55,1.56,42.2,69.9,0.05,10.73,0.23,15.8,3.36,6.62,13.2,0.76,-0.98,-2.17,53.06,43.79,3.16,5.95,0,0,3,2,1,2,1,13,2,10.02,34.61,17.2,4.09,6.53,14.04,10.15,22.02,8.57,0,"high social index, low migration rate",Ziekowstraße/Freie Scholle,West 3 - Borsigwalde/Freie Scholle,Reinickendorf
512,6400737,167,33,1,1,10,23,0,143,2,5,3,31.5,11.45,2.47,2.07,69.69,0.86,22.73,0.46,21.31,1.47,2.9,3.98,0.27,0.61,-0.08,54.29,37.94,7.77,7.9,0,0,2,2,0,1,0,11,3,19.94,33.93,6.5,2.49,8.19,3.73,6.59,43.58,1.49,0,"high social index, low migration rate",Nikolassee,Zehlendorf Südwest,Steglitz-Zehlendorf
513,9200715,120,37,1,1,22,24,2,176,1,3,1,42.07,10.23,2.86,25.24,55.58,0.7,40.43,0.52,43.14,1.6,4.94,14.89,0.65,2.44,8.15,26.15,59.74,14.12,1.18,0,0,1,0,1,2,0,17,9,17.66,32.92,7.26,6.75,12.92,2.18,9.0,34.24,2.0,2,"average social index, average migration rate",Wista,Adlershof,Treptow-Köpenick
514,8200728,85,12,0,1,9,18,0,89,8,2,0,33.45,8.67,10.47,15.16,70.38,0.75,28.96,0.35,17.99,6.18,16.84,38.06,0.95,0.6,-7.97,31.78,64.41,3.81,2.16,0,0,1,0,0,0,0,5,2,4.85,27.8,15.05,4.85,5.1,22.7,19.13,14.28,6.12,3,"somewhat low social index, average migration rate",Ortolanweg,Britz,Neukölln
515,8401243,204,22,0,0,24,25,0,159,8,5,0,30.07,7.9,18.57,9.78,73.56,0.03,12.51,0.2,10.66,5.38,9.19,26.2,1.71,-1.47,-3.27,15.84,67.75,16.41,1.64,0,0,2,0,1,0,1,14,2,7.53,30.91,15.59,9.48,3.93,20.58,13.19,12.8,9.12,2,"average social index, average migration rate",Alt-Rudow,Rudow,Neukölln
516,2200208,142,138,11,5,32,25,0,209,16,40,2,44.01,14.41,5.63,4.9,63.39,2.54,132.07,0.63,48.02,5.5,12.38,24.35,1.12,-1.37,-3.29,64.58,29.95,5.47,2.68,0,0,5,0,2,1,1,34,5,23.17,34.82,4.81,2.95,3.81,14.61,15.7,22.55,5.56,2,"average social index, average migration rate",Rathaus Yorckstraße,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg
517,8300935,97,9,1,3,7,14,0,85,5,1,2,43.74,8.22,6.54,27.14,73.04,0.24,3.64,0.25,24.22,7.32,13.79,40.83,1.81,-2.27,-5.16,0.04,99.96,0.0,3.98,0,0,5,0,1,1,1,14,2,3.35,25.66,16.41,5.81,7.74,29.64,9.0,9.02,13.13,3,"somewhat low social index, average migration rate",Gropiusstadt Süd-West,Gropiusstadt West,Neukölln
518,8200727,113,16,0,1,12,17,0,177,6,5,2,29.7,8.67,10.47,15.16,70.38,0.75,28.97,0.35,17.98,6.2,11.96,33.83,1.24,-1.73,-2.97,54.61,45.28,0.11,4.86,0,1,1,1,2,0,1,14,2,9.14,31.53,14.58,6.0,7.07,21.39,11.1,11.75,11.15,3,"somewhat low social index, average migration rate",Parchimer Allee Süd,Britz,Neukölln
519,1401043,101,92,7,10,50,20,1,244,4,61,1,68.58,9.6,5.92,15.25,61.66,1.04,68.92,0.53,43.48,10.78,26.95,60.19,2.09,-3.25,-3.4,55.24,40.32,4.43,2.93,0,0,4,0,1,0,2,53,4,10.46,26.94,5.26,6.05,3.75,26.35,15.5,14.6,6.81,1,"very low social index, very high migration rate",Antonstraße,Wedding Zentrum,Mitte
520,12100206,112,4,1,1,6,11,0,34,4,4,0,32.5,8.97,5.88,3.07,63.87,0.74,22.53,0.52,40.43,5.36,11.24,28.02,1.34,-1.32,-2.62,50.76,46.27,2.97,5.08,0,0,3,0,1,1,0,10,5,11.13,36.76,16.46,6.16,6.79,15.13,9.38,18.49,7.28,2,"average social index, average migration rate",Humboldtstraße,Ost 2 - Alt-Reinickendorf,Reinickendorf
521,11300620,57,22,0,0,14,18,1,173,12,10,5,33.83,8.72,0.59,32.85,62.09,0.44,10.65,0.06,6.99,6.41,12.15,30.35,0.97,-2.2,-4.87,2.24,91.6,6.16,1.84,0,0,4,0,1,4,3,17,13,7.36,22.81,6.76,7.03,26.4,3.26,6.36,32.02,2.12,3,"somewhat low social index, average migration rate",Fennpfuhl Ost,Fennpfuhl,Lichtenberg
522,1100311,204,106,6,6,14,37,2,172,10,30,3,45.87,16.17,1.84,16.67,56.71,1.54,78.42,0.77,48.92,6.77,12.85,38.73,2.31,-0.32,1.31,0.53,99.46,0.01,2.36,0,0,3,1,1,6,3,22,18,11.91,21.62,4.38,4.96,10.33,7.36,10.07,42.17,3.5,3,"somewhat low social index, average migration rate",Karl-Marx-Allee,Alexanderplatz,Mitte
523,12100101,144,41,14,11,40,22,2,168,7,39,1,55.01,8.97,5.9,3.06,63.87,0.74,22.57,0.52,40.42,8.09,20.18,46.51,1.75,-2.2,-3.22,66.55,28.38,5.08,2.93,0,2,3,1,1,2,0,20,6,7.27,31.18,10.31,8.68,4.4,21.22,12.15,13.75,8.63,1,"very low social index, very high migration rate",Letteplatz,Ost 1 - Reginhardstraße,Reinickendorf
524,4501042,192,325,12,3,71,48,1,296,3,65,16,57.33,13.07,4.71,6.8,64.77,1.88,98.66,1.05,72.06,4.85,10.05,31.67,2.39,1.48,11.46,69.28,25.49,5.23,2.71,0,0,2,0,0,3,0,16,8,19.25,35.05,6.08,3.55,14.09,5.39,10.78,28.01,3.13,2,"average social index, average migration rate",Breitscheidplatz,Lietzenburger Straße,Charlottenburg-Wilmersdorf
525,1100101,116,106,4,0,30,28,1,272,2,35,10,59.93,16.16,1.86,16.66,56.73,1.54,78.39,0.77,48.93,4.23,8.04,19.4,1.46,0.39,3.96,5.1,90.89,4.0,4.96,0,0,0,1,0,4,0,6,3,17.93,29.35,5.21,1.69,16.63,4.39,12.34,31.37,4.24,2,"average social index, average migration rate",Stülerstraße,Tiergarten Süd,Mitte
526,3300413,55,6,0,0,9,8,0,37,11,0,0,9.39,9.21,10.06,4.96,71.31,0.7,17.16,0.01,0.46,0.71,1.93,2.7,-0.07,-0.32,-0.38,20.33,17.52,62.16,1.66,0,0,2,1,0,0,0,11,0,14.87,41.81,15.55,2.95,24.93,1.61,5.77,21.32,1.61,0,"high social index, low migration rate",Karow Ost,Karow,Pankow
527,9200716,77,25,1,2,26,19,2,52,3,6,2,20.41,10.22,2.91,25.39,55.36,0.7,40.57,0.52,43.32,5.12,9.31,23.9,1.15,-0.86,-0.67,79.13,14.31,6.56,3.86,0,0,1,0,1,3,0,14,5,10.15,34.65,9.38,4.97,11.7,4.35,14.84,27.69,1.8,2,"average social index, average migration rate",Dörpfeldstraße West,Adlershof,Treptow-Köpenick
528,8200730,119,16,0,0,11,16,0,93,5,5,3,32.28,8.67,10.47,15.17,70.38,0.75,28.95,0.35,17.98,7.0,9.33,20.87,3.52,-1.6,0.1,67.63,25.29,7.07,4.78,0,0,5,0,0,1,2,16,2,9.71,29.14,12.95,7.14,2.48,21.91,13.24,16.0,10.1,2,"average social index, average migration rate",Handwerker-Siedlung,Britz,Neukölln
529,1401048,95,93,2,8,52,21,3,212,7,63,1,59.92,9.6,5.88,15.24,61.66,1.04,68.97,0.53,43.52,8.9,21.64,51.92,1.93,-3.12,-1.53,78.0,20.01,1.98,3.23,0,0,4,0,0,1,0,52,6,12.81,32.22,7.23,6.0,3.84,25.58,11.45,15.34,5.57,1,"very low social index, very high migration rate",Leopoldplatz,Wedding Zentrum,Mitte
530,3400619,134,15,1,1,8,12,0,31,3,0,0,19.15,10.51,1.65,20.21,66.1,1.64,45.49,0.45,29.49,2.58,4.55,10.13,0.55,0.24,0.75,32.74,23.0,44.26,2.52,0,0,4,0,0,1,0,22,7,12.0,35.69,13.47,2.88,12.84,12.27,8.97,21.22,6.13,0,"high social index, low migration rate",Wilhelmsruh,Schönholz/Wilhelmsruh/Rosenthal,Pankow
531,12500927,211,29,0,1,18,23,0,61,9,8,0,24.53,7.55,1.56,42.23,69.9,0.05,10.72,0.23,15.78,3.1,7.06,20.69,1.01,-0.31,0.55,24.11,54.95,20.94,5.22,0,2,3,2,0,3,3,27,4,15.96,33.47,10.44,4.65,6.46,13.54,12.59,22.56,6.73,0,"high social index, low migration rate",Wittenau Nord,Nord 2 - Waidmannslust/Wittenau/Lübars,Reinickendorf
